lat,lon,speed,temperature
-37.848644,145.114984,77.78,13.31
-37.848461,145.120000,5.39,10.81
-37.848609,145.112342,29.17,13.78
-37.855000,145.116995,89.99,23.42
-37.851424,145.119279,55.84,18.10
-37.855000,145.120000,3.68,19.31
-37.846128,145.118659,66.62,11.50
-37.845000,145.111807,60.08,16.81
-37.855000,145.116231,65.03,24.94
-37.850117,145.120000,8.18,24.67
-37.851092,145.120000,39.25,24.37
-37.849606,145.116796,4.53,14.00
-37.855000,145.113936,93.61,12.04
-37.845000,145.110000,96.41,16.00
-37.848482,145.116926,99.45,15.75
-37.853630,145.116647,38.85,15.31
-37.845139,145.112500,49.89,12.80
-37.855000,145.110993,20.37,23.75
-37.849936,145.110000,89.17,17.69
-37.854128,145.120000,46.53,13.04
-37.852022,145.114241,50.09,15.90
-37.845000,145.114725,46.37,15.56
-37.848248,145.113274,17.92,16.63
-37.855000,145.115673,98.25,14.87
-37.852256,145.112381,79.89,14.26
-37.851213,145.120000,37.58,24.63
-37.849268,145.112658,49.65,20.86
-37.845000,145.110106,51.84,19.49
-37.852130,145.115291,22.90,23.63
-37.852199,145.120000,52.72,12.95
-37.855000,145.115985,5.59,17.16
-37.847219,145.112921,3.81,21.08
-37.855000,145.114088,87.05,14.28
-37.847353,145.110000,38.84,15.29
-37.851072,145.120000,8.95,19.47
-37.855000,145.120000,9.78,20.95
-37.849377,145.114757,26.01,18.18
-37.845736,145.114075,68.04,10.32
-37.850187,145.118307,23.72,16.93
-37.854809,145.116819,84.31,18.37
-37.855000,145.113036,97.32,22.30
-37.847777,145.114326,16.40,11.82
-37.845000,145.114364,77.57,24.69
-37.852746,145.119594,57.90,19.88
-37.855000,145.113108,36.13,13.25
-37.849287,145.115957,28.31,18.39
-37.852304,145.110000,67.11,17.47
-37.845000,145.111313,15.31,11.46
-37.851893,145.112783,66.02,13.78
-37.849649,145.120000,65.25,19.37
-37.851507,145.113407,18.47,11.28
-37.849073,145.111531,13.37,20.58
-37.855000,145.112881,77.59,11.09
-37.845000,145.110000,18.66,11.85
-37.848929,145.115543,71.90,12.09
-37.855000,145.114389,37.65,17.35
-37.852790,145.110634,34.37,13.35
-37.845000,145.110000,93.56,13.25
-37.855000,145.110000,43.55,20.41
-37.855000,145.117027,37.57,15.86
-37.851107,145.119081,4.14,13.06
-37.849886,145.112152,85.38,24.10
-37.847697,145.113933,7.90,18.13
-37.848436,145.115474,57.84,12.64
-37.851918,145.110000,45.32,17.09
-37.855000,145.118673,35.49,21.09
-37.851560,145.110000,66.19,13.75
-37.847581,145.110000,88.39,11.03
-37.855000,145.118227,55.81,18.35
-37.854394,145.112646,8.23,19.84
-37.852910,145.116279,7.47,24.24
-37.848438,145.110000,92.15,22.88
-37.852995,145.111136,36.78,10.64
-37.853316,145.112511,23.53,10.69
-37.845000,145.110000,60.32,18.51
-37.854886,145.119846,80.55,19.46
-37.849609,145.113598,92.90,20.76
-37.847890,145.111470,93.02,11.23
-37.855000,145.117599,73.70,19.69
-37.852595,145.110000,79.87,19.24
-37.852097,145.111478,43.71,17.30
-37.848155,145.112621,43.27,21.68
-37.852177,145.116984,92.39,12.17
-37.848444,145.115179,96.53,24.90
-37.850525,145.110000,90.31,23.22
-37.855000,145.112113,90.43,10.86
-37.850830,145.110000,95.74,10.00
-37.845716,145.117429,51.33,18.15
-37.853159,145.113611,65.38,12.72
-37.850050,145.117035,4.80,17.81
-37.846852,145.112399,34.78,24.60
-37.853399,145.110000,67.35,14.91
-37.855000,145.114572,11.02,11.55
-37.845000,145.114550,58.10,16.82
-37.849102,145.114810,55.29,17.27
-37.847241,145.110000,84.76,11.63
-37.852623,145.113798,92.34,14.66
-37.848798,145.113219,92.59,14.65
-37.849303,145.112987,57.22,24.80
-37.849810,145.119720,39.94,12.81
-37.850993,145.110393,5.83,20.80
-37.855000,145.112948,15.74,22.50
-37.847584,145.110606,31.41,15.21
-37.854326,145.120000,66.23,13.68
-37.853284,145.110000,97.55,18.35
-37.854824,145.113687,99.62,15.62
-37.855000,145.116350,2.80,11.64
-37.850677,145.114322,1.67,15.06
-37.855000,145.110000,81.89,16.25
-37.855000,145.120000,95.74,22.79
-37.852790,145.110732,53.42,16.35
-37.855000,145.118028,26.27,21.73
-37.851210,145.110000,5.49,20.39
-37.851722,145.113581,92.12,14.88
-37.855000,145.119112,1.94,14.32
-37.850362,145.113118,89.84,16.17
-37.851959,145.120000,43.18,18.77
-37.850034,145.114143,3.12,20.00
-37.846558,145.114234,87.15,21.88
-37.852293,145.113490,31.93,24.88
-37.846928,145.118343,68.90,19.61
-37.853661,145.120000,17.50,13.91
-37.845000,145.117452,92.53,18.87
-37.845000,145.113537,62.02,24.77
-37.855000,145.114313,45.48,22.66
-37.849505,145.110000,33.41,15.52
-37.845000,145.117924,43.98,14.88
-37.845000,145.113715,74.14,11.51
-37.854061,145.110000,44.01,14.82
-37.849799,145.110000,9.88,13.45
-37.849601,145.120000,8.18,16.48
-37.852151,145.120000,43.03,15.70
-37.855000,145.112940,94.85,17.16
-37.845000,145.119484,50.41,10.12
-37.846684,145.113037,53.58,14.29
-37.845000,145.110882,99.46,16.05
-37.851871,145.115023,7.95,11.85
-37.845000,145.115965,9.77,14.70
-37.845000,145.114880,8.74,20.25
-37.846758,145.115806,20.68,18.04
-37.855000,145.117411,14.94,19.70
-37.853156,145.114736,93.13,24.31
-37.852382,145.120000,49.94,24.72
-37.845000,145.116841,57.72,24.76
-37.845000,145.115542,91.37,13.73
-37.847975,145.113424,78.42,10.08
-37.855000,145.111920,5.33,15.47
-37.852450,145.116922,24.19,22.43
-37.845919,145.117216,96.92,12.42
-37.847525,145.114175,7.95,11.54
-37.853697,145.120000,36.14,20.13
-37.851374,145.114710,87.16,17.20
-37.853839,145.119344,49.58,19.98
-37.846302,145.114609,32.20,23.87
-37.848911,145.120000,52.35,14.97
-37.846554,145.112397,4.78,20.34
-37.848995,145.112170,57.60,15.56
-37.845000,145.116956,47.55,21.32
-37.855000,145.120000,56.93,24.09
-37.852902,145.116501,95.24,16.40
-37.845000,145.111875,12.12,20.69
-37.853491,145.114658,10.67,14.53
-37.855000,145.120000,82.53,20.45
-37.845000,145.112688,92.89,24.79
-37.854298,145.118412,34.48,13.52
-37.845000,145.110222,85.34,22.92
-37.848678,145.117731,11.38,17.24
-37.853427,145.117807,17.26,21.59
-37.847868,145.110000,33.04,15.39
-37.845000,145.110000,1.69,12.92
-37.855000,145.114851,85.36,16.07
-37.852035,145.119327,37.76,14.67
-37.849743,145.120000,98.61,16.88
-37.848034,145.110000,52.12,12.37
-37.848814,145.110000,22.36,12.82
-37.855000,145.114058,10.22,15.54
-37.849293,145.120000,48.71,18.12
-37.849844,145.120000,10.81,18.65
-37.850444,145.110000,98.25,20.79
-37.848000,145.112766,32.36,23.78
-37.855000,145.116553,70.73,10.70
-37.847548,145.117972,33.63,10.85
-37.847893,145.120000,56.28,21.67
-37.850006,145.115271,21.26,15.42
-37.854143,145.111863,47.24,12.73
-37.851387,145.110357,74.16,14.77
-37.851501,145.120000,83.97,24.34
-37.851384,145.120000,71.86,20.04
-37.847551,145.110000,49.54,21.40
-37.853858,145.110000,55.80,10.05
-37.853421,145.119061,94.73,16.59
-37.848685,145.117143,15.87,21.83
-37.847449,145.120000,82.33,17.05
-37.852119,145.118888,35.93,13.17
-37.854356,145.110000,15.33,14.51
-37.845000,145.112221,96.17,22.04
-37.849924,145.120000,99.62,18.41
-37.848697,145.119163,44.96,11.59
-37.849475,145.118593,17.39,19.78
-37.851063,145.110000,99.54,22.67
-37.845720,145.116967,97.35,18.59
-37.845601,145.118796,53.47,15.93
-37.849109,145.114657,4.03,19.21
-37.849927,145.115899,6.70,21.12
-37.853827,145.110000,44.12,17.09
-37.848641,145.120000,3.20,16.41
-37.846508,145.114157,51.54,20.06
-37.845804,145.116389,91.25,23.49
-37.845778,145.120000,85.44,23.60
-37.854871,145.111677,97.09,16.01
-37.850772,145.116108,78.35,16.96
-37.845000,145.116311,36.32,12.26
-37.850433,145.117826,75.40,10.27
-37.845000,145.119086,87.86,15.27
-37.855000,145.116591,58.99,21.37
-37.850624,145.115879,23.54,14.81
-37.845000,145.112334,4.17,16.34
-37.851842,145.115146,46.26,12.68
-37.854735,145.112658,2.26,24.73
-37.845000,145.120000,74.17,24.70
-37.847890,145.119945,58.99,18.78
-37.846264,145.111907,39.37,14.31
-37.849928,145.114674,88.94,22.06
-37.848827,145.120000,23.37,22.93
-37.845000,145.120000,14.09,13.94
-37.853598,145.117630,57.56,22.30
-37.846650,145.111897,41.92,22.92
-37.854612,145.115545,99.73,19.29
-37.845000,145.118711,64.69,23.98
-37.850897,145.116620,26.53,11.69
-37.845000,145.117307,23.34,10.85
-37.845000,145.110000,59.29,11.86
-37.845000,145.114945,24.88,10.92
-37.845000,145.113168,11.33,10.25
-37.855000,145.115911,57.45,23.96
-37.855000,145.119331,25.73,14.73
-37.845000,145.110000,26.52,20.69
-37.855000,145.115690,50.70,22.50
-37.845000,145.110896,5.26,11.80
-37.855000,145.116241,40.29,13.77
-37.846651,145.110147,50.79,21.57
-37.848839,145.110000,95.44,18.83
-37.853027,145.120000,68.41,20.66
-37.845000,145.111522,15.81,23.27
-37.845000,145.110000,27.34,12.88
-37.850279,145.118394,55.02,16.11
-37.847710,145.110000,76.90,24.57
-37.851355,145.116268,83.39,10.51
-37.845817,145.116375,28.72,11.25
-37.845000,145.112119,14.89,10.14
-37.846890,145.114172,80.82,23.81
-37.848963,145.110760,34.89,23.14
-37.845000,145.114203,19.65,20.23
-37.853296,145.118657,8.90,12.84
-37.845000,145.112603,44.05,23.61
-37.849827,145.111509,81.59,22.75
-37.846301,145.111321,75.52,19.77
-37.847002,145.118413,93.90,19.90
-37.850521,145.113777,57.98,22.44
-37.848396,145.110000,2.25,15.23
-37.845000,145.115739,59.00,13.48
-37.850948,145.110000,2.26,16.04
-37.852478,145.117107,2.92,12.27
-37.845000,145.118477,44.39,13.28
-37.848924,145.114252,96.10,16.68
-37.848676,145.113433,52.34,22.57
-37.849936,145.112413,0.94,16.21
-37.848078,145.117238,17.80,22.24
-37.848116,145.113818,20.30,13.73
-37.849848,145.112145,63.52,16.14
-37.848800,145.110742,49.11,18.24
-37.853955,145.113080,49.78,17.72
-37.847480,145.112188,7.49,11.93
-37.848730,145.110000,34.96,18.64
-37.850481,145.113588,92.30,13.43
-37.848002,145.115979,54.42,17.00
-37.851876,145.112808,54.23,10.16
-37.847741,145.110000,78.58,22.80
-37.851545,145.111625,29.69,10.36
-37.845000,145.116778,64.46,17.45
-37.845762,145.114262,48.78,12.44
-37.854222,145.110000,27.45,21.45
-37.845000,145.113822,21.10,10.01
-37.850120,145.114668,69.08,17.93
-37.849670,145.115199,92.04,22.99
-37.848787,145.110000,80.47,12.86
-37.855000,145.112923,77.30,20.97
-37.846664,145.117530,68.60,16.74
-37.849952,145.116638,70.65,11.06
-37.852807,145.117479,16.07,16.52
-37.845000,145.110000,54.80,10.71
-37.850874,145.116902,63.16,19.17
-37.845000,145.119010,98.84,22.06
-37.855000,145.116133,6.62,13.29
-37.854066,145.114870,63.12,16.21
-37.845000,145.110000,43.61,11.60
-37.850005,145.116124,10.25,22.17
-37.847526,145.120000,0.15,22.96
-37.855000,145.112108,97.73,13.17
-37.846812,145.110393,84.90,23.83
-37.854507,145.113191,39.89,13.93
-37.852453,145.114441,54.30,24.42
-37.855000,145.112999,45.58,22.82
-37.845000,145.118196,5.77,13.04
-37.845000,145.114087,93.00,16.68
-37.851792,145.114104,79.53,14.95
-37.852534,145.113319,5.23,13.76
-37.845000,145.120000,80.00,21.90
-37.852496,145.117917,92.52,24.48
-37.848327,145.110000,23.48,23.56
-37.849206,145.114673,95.14,11.24
-37.855000,145.116792,59.78,23.75
-37.845000,145.120000,83.04,19.52
-37.850005,145.111699,27.96,10.62
-37.854144,145.120000,15.14,17.16
-37.845000,145.112036,54.84,24.72
-37.852308,145.119051,30.90,14.56
-37.847745,145.118743,60.78,21.02
-37.849740,145.120000,54.46,17.41
-37.848280,145.115331,94.16,21.00
-37.846610,145.111733,6.65,11.11
-37.850335,145.116134,45.62,24.35
-37.845815,145.110527,52.95,15.36
-37.851763,145.120000,2.46,10.99
-37.851485,145.112498,19.12,20.23
-37.851913,145.120000,52.33,16.60
-37.852025,145.111352,54.77,10.55
-37.855000,145.120000,64.12,16.42
-37.849251,145.110000,8.94,22.09
-37.845803,145.110279,52.62,14.48
-37.848703,145.120000,7.16,21.87
-37.850337,145.110614,17.75,23.02
-37.850337,145.110614,17.75,23.02
-37.850337,145.110614,17.75,23.02
-37.850631,145.112928,91.34,22.34
-37.850631,145.112928,91.34,22.34
-37.850631,145.112928,91.34,22.34
-37.850517,145.117486,36.10,12.82
-37.850517,145.117486,36.10,12.82
-37.850517,145.117486,36.10,12.82
-37.853459,145.116274,82.64,18.38
-37.850528,145.110303,57.97,12.50
-37.853459,145.116274,82.64,18.38
-37.850528,145.110303,57.97,12.50
-37.850528,145.110303,57.97,12.50
-37.853459,145.116274,82.64,18.38
-37.850034,145.114797,65.33,14.68
-37.850034,145.114797,65.33,14.68
-37.850034,145.114797,65.33,14.68
-37.849188,145.116286,24.75,16.06
-37.846274,145.111777,48.96,15.28
-37.849188,145.116286,24.75,16.06
-37.855000,145.120000,94.79,14.76
-37.855000,145.120000,94.79,14.76
-37.846274,145.111777,48.96,15.28
-37.849188,145.116286,24.75,16.06
-37.855000,145.120000,94.79,14.76
-37.846274,145.111777,48.96,15.28
-37.852947,145.116722,15.57,21.15
-37.852947,145.116722,15.57,21.15
-37.852947,145.116722,15.57,21.15
-37.854911,145.111949,1.25,21.67
-37.854911,145.111949,1.25,21.67
-37.854911,145.111949,1.25,21.67
-37.850281,145.110461,71.55,19.47
-37.845000,145.112716,96.96,20.84
-37.850086,145.117277,58.51,13.30
-37.850281,145.110461,71.55,19.47
-37.845000,145.112716,96.96,20.84
-37.850281,145.110461,71.55,19.47
-37.845000,145.112716,96.96,20.84
-37.850086,145.117277,58.51,13.30
-37.847013,145.119571,68.82,16.78
-37.847013,145.119571,68.82,16.78
-37.847013,145.119571,68.82,16.78
-37.850086,145.117277,58.51,13.30
-37.845500,145.110298,68.08,23.72
-37.855000,145.110000,91.64,21.34
-37.848071,145.111277,20.60,22.23
-37.845500,145.110298,68.08,23.72
-37.855000,145.110000,91.64,21.34
-37.845315,145.116023,90.67,17.19
-37.847243,145.119117,67.30,23.18
-37.845315,145.116023,90.67,17.19
-37.847243,145.119117,67.30,23.18
-37.848071,145.111277,20.60,22.23
-37.845500,145.110298,68.08,23.72
-37.848071,145.111277,20.60,22.23
-37.847243,145.119117,67.30,23.18
-37.855000,145.110000,91.64,21.34
-37.845315,145.116023,90.67,17.19
-37.849411,145.110000,99.77,11.42
-37.846789,145.114745,90.20,23.01
-37.853519,145.114142,14.53,15.24
-37.845000,145.120000,67.46,16.87
-37.845000,145.114128,78.16,23.85
-37.846789,145.114745,90.20,23.01
-37.849411,145.110000,99.77,11.42
-37.845000,145.120000,67.46,16.87
-37.853519,145.114142,14.53,15.24
-37.849411,145.110000,99.77,11.42
-37.846789,145.114745,90.20,23.01
-37.845000,145.114128,78.16,23.85
-37.853519,145.114142,14.53,15.24
-37.845000,145.114128,78.16,23.85
-37.845000,145.120000,67.46,16.87
-37.855000,145.116828,91.12,12.42
-37.846234,145.118133,41.87,20.55
-37.855000,145.116828,91.12,12.42
-37.847877,145.113843,49.43,19.48
-37.848771,145.111244,5.86,20.29
-37.845000,145.120000,44.05,12.45
-37.847877,145.113843,49.43,19.48
-37.845000,145.120000,44.05,12.45
-37.846234,145.118133,41.87,20.55
-37.845000,145.120000,44.05,12.45
-37.855000,145.116828,91.12,12.42
-37.847877,145.113843,49.43,19.48
-37.848771,145.111244,5.86,20.29
-37.846234,145.118133,41.87,20.55
-37.848771,145.111244,5.86,20.29
-37.845255,145.110000,97.01,19.62
-37.845255,145.110000,97.01,19.62
-37.845255,145.110000,97.01,19.62
-37.849020,145.115216,24.57,17.24
-37.847073,145.115134,60.16,11.12
-37.849020,145.115216,24.57,17.24
-37.853240,145.120000,7.13,13.32
-37.847307,145.113130,35.03,15.94
-37.847073,145.115134,60.16,11.12
-37.847073,145.115134,60.16,11.12
-37.853240,145.120000,7.13,13.32
-37.849020,145.115216,24.57,17.24
-37.847307,145.113130,35.03,15.94
-37.853240,145.120000,7.13,13.32
-37.847307,145.113130,35.03,15.94
-37.849469,145.113304,52.97,20.24
-37.845000,145.110355,97.56,22.59
-37.849469,145.113304,52.97,20.24
-37.849415,145.110795,66.37,10.11
-37.853190,145.120000,90.89,15.87
-37.845000,145.110355,97.56,22.59
-37.849415,145.110795,66.37,10.11
-37.853190,145.120000,90.89,15.87
-37.849415,145.110795,66.37,10.11
-37.845000,145.110355,97.56,22.59
-37.849937,145.110000,33.12,19.79
-37.849469,145.113304,52.97,20.24
-37.849937,145.110000,33.12,19.79
-37.849937,145.110000,33.12,19.79
-37.853190,145.120000,90.89,15.87
-37.846864,145.110000,42.38,11.66
-37.849627,145.111521,15.96,21.00
-37.846864,145.110000,42.38,11.66
-37.850087,145.120000,11.17,14.39
-37.850468,145.111972,36.26,10.97
-37.849627,145.111521,15.96,21.00
-37.850087,145.120000,11.17,14.39
-37.851502,145.115191,26.84,22.39
-37.851502,145.115191,26.84,22.39
-37.850468,145.111972,36.26,10.97
-37.846864,145.110000,42.38,11.66
-37.850087,145.120000,11.17,14.39
-37.851502,145.115191,26.84,22.39
-37.849627,145.111521,15.96,21.00
-37.850468,145.111972,36.26,10.97
-37.849041,145.114438,24.83,10.39
-37.854864,145.120000,69.80,14.45
-37.845688,145.110628,20.30,21.98
-37.845487,145.112027,19.17,14.98
-37.849041,145.114438,24.83,10.39
-37.854864,145.120000,69.80,14.45
-37.845688,145.110628,20.30,21.98
-37.845487,145.112027,19.17,14.98
-37.854864,145.120000,69.80,14.45
-37.849041,145.114438,24.83,10.39
-37.854422,145.111556,34.84,13.18
-37.854422,145.111556,34.84,13.18
-37.845487,145.112027,19.17,14.98
-37.845688,145.110628,20.30,21.98
-37.854422,145.111556,34.84,13.18
-37.855000,145.118698,33.39,22.80
-37.845000,145.111480,54.54,24.86
-37.845000,145.111480,54.54,24.86
-37.855000,145.118698,33.39,22.80
-37.855000,145.118698,33.39,22.80
-37.845000,145.111480,54.54,24.86
-37.847859,145.113426,94.56,22.44
-37.845312,145.110265,95.26,17.84
-37.847859,145.113426,94.56,22.44
-37.845312,145.110265,95.26,17.84
-37.847859,145.113426,94.56,22.44
-37.855000,145.110000,96.44,19.81
-37.855000,145.110000,96.44,19.81
-37.845312,145.110265,95.26,17.84
-37.855000,145.110000,96.44,19.81
-37.855000,145.114150,22.68,24.67
-37.845695,145.110446,95.71,14.17
-37.853389,145.115874,96.31,13.24
-37.845695,145.110446,95.71,14.17
-37.850384,145.114008,74.25,15.17
-37.853389,145.115874,96.31,13.24
-37.845301,145.112747,44.51,20.54
-37.850384,145.114008,74.25,15.17
-37.855000,145.114150,22.68,24.67
-37.845301,145.112747,44.51,20.54
-37.853389,145.115874,96.31,13.24
-37.855000,145.114150,22.68,24.67
-37.845695,145.110446,95.71,14.17
-37.850384,145.114008,74.25,15.17
-37.845301,145.112747,44.51,20.54
-37.849763,145.111670,46.34,18.01
-37.850181,145.110000,17.13,24.85
-37.850294,145.111511,9.78,16.28
-37.849318,145.113090,4.33,10.22
-37.849763,145.111670,46.34,18.01
-37.850294,145.111511,9.78,16.28
-37.850181,145.110000,17.13,24.85
-37.845000,145.110000,71.50,21.08
-37.849318,145.113090,4.33,10.22
-37.850181,145.110000,17.13,24.85
-37.845000,145.110000,71.50,21.08
-37.849318,145.113090,4.33,10.22
-37.850294,145.111511,9.78,16.28
-37.849763,145.111670,46.34,18.01
-37.845000,145.110000,71.50,21.08
-37.846340,145.110712,53.91,17.62
-37.850238,145.114109,70.60,11.65
-37.848560,145.112740,62.11,22.02
-37.846945,145.110000,56.21,15.07
-37.846340,145.110712,53.91,17.62
-37.848560,145.112740,62.11,22.02
-37.850238,145.114109,70.60,11.65
-37.846945,145.110000,56.21,15.07
-37.850157,145.116998,3.87,18.06
-37.850157,145.116998,3.87,18.06
-37.850238,145.114109,70.60,11.65
-37.846945,145.110000,56.21,15.07
-37.850157,145.116998,3.87,18.06
-37.846340,145.110712,53.91,17.62
-37.848560,145.112740,62.11,22.02
-37.849388,145.111213,97.89,24.09
-37.849388,145.111213,97.89,24.09
-37.849388,145.111213,97.89,24.09
-37.846589,145.111630,54.76,18.79
-37.846589,145.111630,54.76,18.79
-37.848340,145.117361,4.91,13.40
-37.848340,145.117361,4.91,13.40
-37.848340,145.117361,4.91,13.40
-37.846589,145.111630,54.76,18.79
-37.847580,145.110000,22.18,13.54
-37.847580,145.110000,22.18,13.54
-37.847580,145.110000,22.18,13.54
-37.845483,145.112473,64.43,20.21
-37.845483,145.112473,64.43,20.21
-37.845483,145.112473,64.43,20.21
-37.845000,145.118782,42.45,13.99
-37.845000,145.118782,42.45,13.99
-37.845000,145.110000,35.07,24.48
-37.845000,145.110000,35.07,24.48
-37.846676,145.113379,93.08,18.57
-37.846676,145.113379,93.08,18.57
-37.849443,145.114127,15.25,11.72
-37.849443,145.114127,15.25,11.72
-37.845000,145.115330,74.33,21.67
-37.845000,145.115330,74.33,21.67
-37.845000,145.110000,35.07,24.48
-37.845000,145.118782,42.45,13.99
-37.846676,145.113379,93.08,18.57
-37.849443,145.114127,15.25,11.72
-37.845000,145.115330,74.33,21.67
-37.845000,145.110000,33.31,10.55
-37.845000,145.120000,28.66,16.90
-37.845000,145.110000,33.31,10.55
-37.845000,145.120000,28.66,16.90
-37.845000,145.115893,16.24,21.62
-37.845816,145.114266,10.12,13.55
-37.845816,145.114266,10.12,13.55
-37.845000,145.115893,16.24,21.62
-37.845816,145.114266,10.12,13.55
-37.845000,145.115893,16.24,21.62
-37.845000,145.120000,28.66,16.90
-37.845000,145.110000,33.31,10.55
-37.849363,145.110000,37.81,17.83
-37.849363,145.110000,37.81,17.83
-37.849363,145.110000,37.81,17.83
-37.845126,145.110382,72.81,19.79
-37.845126,145.110382,72.81,19.79
-37.846183,145.113159,43.61,14.69
-37.845000,145.110000,50.21,17.56
-37.846145,145.110000,68.33,23.03
-37.845000,145.110000,50.21,17.56
-37.846183,145.113159,43.61,14.69
